contrast,correlation,energy,homogeneity,image_id
0.43596210629921256,0.983687108089714,0.36327991796364384,0.8356652441033955,ISIC_0032956
0.1796875,0.9542523063155988,0.601432965806864,0.9145853838582677,ISIC_0033236
0.23105314960629925,0.9661322224413751,0.5724340752207591,0.8942739694302918,ISIC_0033375
0.4665354330708662,0.9354458922781941,0.4519331370264738,0.8721472870419142,ISIC_0024880
0.2282849409448819,0.948347271860908,0.4742022286214503,0.9101589778476501,ISIC_0029344
0.21210629921259844,0.9505408922812597,0.45170991579231723,0.8968996062992126,ISIC_0024309
3.0011687992125986,0.6340121229318259,0.2658992324957246,0.6667309153058311,ISIC_0028588
0.23738927165354334,0.8395836953730323,0.5141370407933917,0.8849963090551182,ISIC_0031258
0.25596702755905515,0.9607202015416731,0.49139233500593027,0.8770361712598425,ISIC_0030166
0.2501845472440945,0.864846826303861,0.43985281578144114,0.8805179625984252,ISIC_0025575
0.23314468503937008,0.9714669131001878,0.3522554273637602,0.886675688976378,ISIC_0028908
0.27054625984251973,0.9847985585702489,0.3793294668521203,0.8757085166743863,ISIC_0030907
0.20921505905511806,0.9377226911382008,0.5373076980506387,0.8988619586614173,ISIC_0029605
0.25455216535433073,0.9353896754566812,0.514464334292207,0.8781865157480317,ISIC_0028040
0.33815206692913385,0.958581815597036,0.4985794548614275,0.8617735853048063,ISIC_0025641
0.2998892716535433,0.974457312287662,0.4712392005502192,0.8902151826433177,ISIC_0031608
0.44568159448818895,0.9660301960178833,0.3951377440890789,0.8268838270622227,ISIC_0032260
0.2058932086614173,0.9200680410836263,0.5015988756934241,0.8986774114173228,ISIC_0025496
0.21684301181102364,0.9571162348971449,0.5223852615719421,0.8933501476377952,ISIC_0030999
0.7854945866141732,0.9040749672462549,0.3056632344751827,0.7901274386326059,ISIC_0026595
0.2842642716535433,0.9712685744985046,0.4052963576832035,0.8631828248031497,ISIC_0026081
0.24717027559055116,0.9445724718249249,0.36365501550300044,0.8897239752200093,ISIC_0029582
0.49354084645669294,0.8927187832575465,0.40505395451359266,0.8300432539138972,ISIC_0032819
0.18811515748031493,0.9326221578610728,0.5272266211619029,0.9349131725942461,ISIC_0024876
0.7245324803149606,0.940025007522906,0.23780553679937488,0.7385283612499627,ISIC_0027300
0.38232037401574803,0.934705345979214,0.35023685506478913,0.8344613168935048,ISIC_0029947
0.538570374015748,0.9782946508451453,0.27839654018311244,0.8063651629013304,ISIC_0025121
0.304564468503937,0.9600137271729706,0.38942221309243313,0.8809083598765599,ISIC_0028472
0.11577263779527555,0.9062204381171578,0.6809370032799319,0.9429995078740157,ISIC_0024988
0.18848425196850394,0.932632420879006,0.5087202401411646,0.9154020958777211,ISIC_0029895
0.26771653543307095,0.9842437740199882,0.3826076357011642,0.8805277327466421,ISIC_0033052
0.28900098425196846,0.8027771689098158,0.5478915543818744,0.8716765351658529,ISIC_0025644
0.2917691929133859,0.9438258211464496,0.3758229398202553,0.8593565452755905,ISIC_0024770
0.39283956692913385,0.8061937279436484,0.3726708220696433,0.8187434865678554,ISIC_0033972
0.7647022637795275,0.9614481527249751,0.22351691812518368,0.7641024212153062,ISIC_0026158
0.24889271653543307,0.9405132047460053,0.5600450814057277,0.8802042322834646,ISIC_0025460
0.5732652559055118,0.966663439669173,0.21454413729107433,0.7703685878879111,ISIC_0029215
0.5548105314960631,0.8682376147845525,0.30460579096384843,0.8061580260951354,ISIC_0031756
0.24120324803149606,0.878851891304672,0.48710137359291217,0.8943572244539852,ISIC_0032222
0.2606422244094489,0.7734070505509856,0.5295904717497031,0.8776339595877722,ISIC_0029099
0.22902312992125984,0.963102419137711,0.3968532403386836,0.8902866633858267,ISIC_0028246
0.18663877952755906,0.9407288968730313,0.4822377767596456,0.9072711614173228,ISIC_0032088
0.39776082677165353,0.967500814872004,0.44741997020626684,0.8437907913279903,ISIC_0034037
0.3181594488188977,0.979541343940733,0.3702216911598401,0.8560323770389194,ISIC_0030051
0.29183070866141736,0.9761206735230551,0.378370602233812,0.871084703566466,ISIC_0033639
0.21548966535433073,0.9851101274190551,0.45033405741465105,0.9005228838582678,ISIC_0033542
0.38804133858267714,0.9495405444798806,0.28004100256987424,0.8314946155627606,ISIC_0030551
0.554564468503937,0.8615479868852143,0.5032566745919793,0.8524648736577726,ISIC_0032951
0.20294045275590555,0.9042864356168028,0.5823993381760996,0.8988250492125984,ISIC_0025857
0.18208661417322838,0.9403017493513354,0.47481231080871505,0.9112450787401576,ISIC_0025750
0.2480314960629921,0.9608471397785021,0.31050108400539606,0.8776820866141732,ISIC_0026954
0.2599655511811024,0.8760083023533328,0.48126496258141516,0.8842369630849541,ISIC_0024579
0.1481299212598425,0.8813536530032584,0.6139482748168715,0.9278456461324689,ISIC_0029539
0.31434547244094485,0.9593283713219362,0.40472150793566275,0.8601225972672534,ISIC_0034220
0.5508120078740157,0.8490308332920946,0.3018129956493147,0.7731514656892435,ISIC_0029420
0.4546628937007874,0.953602554831872,0.3370160958527045,0.8166125086845761,ISIC_0033127
0.25984251968503935,0.9820893356186307,0.3775340436719463,0.8799531032885595,ISIC_0029604
0.14517716535433073,0.9229947342580118,0.5997697796149568,0.928740157480315,ISIC_0033356
0.2535679133858268,0.9763689207209166,0.5481102945377033,0.8870676083122528,ISIC_0033384
0.2466166338582677,0.9884767742779618,0.3447952079831374,0.8935137071560908,ISIC_0028105
0.1560654527559055,0.9844810526143759,0.680163206472387,0.9259534940944882,ISIC_0029103
1.0055364173228347,0.8185340379014265,0.44305089062641895,0.8068339264082374,ISIC_0026199
0.26230314960629925,0.9378830632022264,0.4013845426781383,0.8732037401574804,ISIC_0029555
0.5422613188976377,0.8105478633492584,0.39997661890490444,0.8080881216964907,ISIC_0025617
0.20859990157480315,0.9273397479954165,0.562721292742352,0.8996124507874015,ISIC_0032060
0.8054872047244095,0.9042649392725937,0.38334554051024416,0.818297332264302,ISIC_0026189
0.5051673228346456,0.9236517922492208,0.3859180242608879,0.8011298483166246,ISIC_0027426
0.3550073818897638,0.9337797442177787,0.3220960660512284,0.8408685299907364,ISIC_0031182
0.3219119094488188,0.9294252915175383,0.3689464131491541,0.856168630245532,ISIC_0032950
0.18011811023622046,0.957045317002635,0.522096049569137,0.911638779527559,ISIC_0029137
0.34571850393700787,0.9860901638425313,0.45826595906902434,0.8607227348843838,ISIC_0031621
0.37967519685039375,0.9758320843043962,0.2786574403845633,0.8404411764705884,ISIC_0033002
2.779712106299213,0.6804051418610898,0.3150436832529479,0.6670403453331748,ISIC_0026767
0.3068405511811024,0.9547940575215229,0.4105452512427237,0.8598841611144761,ISIC_0024723
0.5867372047244094,0.9618983321344929,0.2236121387111977,0.7822831489009408,ISIC_0027333
0.25910433070866146,0.823375142896087,0.5231706456461699,0.8800269221861974,ISIC_0028622
0.2694389763779528,0.9760631989736682,0.4568652579523812,0.8728838582677165,ISIC_0024703
0.2485851377952756,0.9604093923950664,0.45776977893931536,0.8837817488064275,ISIC_0032229
0.3481176181102362,0.9842549627982129,0.39902741550079607,0.8475721320857235,ISIC_0024658
0.24507874015748035,0.9088248279163215,0.4042832557914554,0.8821850393700789,ISIC_0031669
1.1039616141732282,0.9659221155746843,0.27363548965379997,0.7542043155023123,ISIC_0027102
1.9821604330708662,0.7413168644420385,0.44498563020382886,0.7471636098924486,ISIC_0029234
0.46081446850393704,0.9456390287238509,0.4327201345979827,0.8584481494389874,ISIC_0033610
0.43540846456692917,0.8251608041631519,0.4123153024219849,0.8342892077620251,ISIC_0024566
0.2795890748031496,0.9642725446022182,0.33923973505911265,0.8716300225798981,ISIC_0028089
0.1914370078740157,0.9206941287894373,0.5586730524675633,0.9063484251968503,ISIC_0030099
0.3953001968503937,0.8813143652867766,0.42606482768598497,0.880754789298783,ISIC_0027928
0.1891609251968504,0.93868530552161,0.5199900819348583,0.9109666434335697,ISIC_0030867
0.23800442913385825,0.9805492175099152,0.3994926455846813,0.8890440452755904,ISIC_0028909
0.3171136811023622,0.9660412943097337,0.35516016304369646,0.8623252229041223,ISIC_0033389
0.28666338582677164,0.9883947022953086,0.32122931960442874,0.8698080708661418,ISIC_0029168
0.288447342519685,0.879242909229897,0.5090970109807301,0.8638225885826772,ISIC_0027357
0.3355068897637796,0.946265626087367,0.4466161380174407,0.8724928853279654,ISIC_0030674
0.7132750984251969,0.8874708708172396,0.33229347165819045,0.7719519397442693,ISIC_0025656
0.2832800196850393,0.8792054494183515,0.4596714929131806,0.8660371555118109,ISIC_0029906
0.2634104330708661,0.9700307388930997,0.38207321164222524,0.8761109020379806,ISIC_0032334
0.2109375,0.9042204484048252,0.48902453172949,0.8963767224409448,ISIC_0024960
0.30228838582677164,0.9174556160684826,0.41859712554086165,0.8573449803149606,ISIC_0026322
0.515625,0.9705920854063258,0.3809204433932485,0.8427551631400345,ISIC_0025253
0.46229084645669294,0.9739567301490029,0.4812780169530642,0.8535008352660477,ISIC_0025619
0.23093011811023625,0.9110838611523421,0.5045670715654025,0.8871186023622049,ISIC_0027723
0.42581200787401574,0.948104341811254,0.5449192098405827,0.876216787063099,ISIC_0031615
0.2731299212598425,0.9106036905406236,0.3788339999339882,0.8637303149606299,ISIC_0031912
0.21376722440944887,0.9055967892921499,0.5844886613662488,0.9122481751255925,ISIC_0026375
0.507443405511811,0.8327025306389916,0.434844477988798,0.7843511452506503,ISIC_0031909
0.43620816929133854,0.8666342367939983,0.3899621964386846,0.807871482746642,ISIC_0026479
0.3970226377952757,0.8160603192670315,0.43853854954474236,0.8414353934335698,ISIC_0031843
0.25295275590551175,0.9439404454184221,0.5045453533505125,0.8795680870773505,ISIC_0032771
0.5508735236220472,0.9546532411325876,0.23058072653031428,0.7870444216072257,ISIC_0025097
0.20841535433070868,0.899522759025884,0.4372872466724609,0.896382874015748,ISIC_0027638
0.30001230314960636,0.9438054116824554,0.41419469525853597,0.8671762824224181,ISIC_0031820
0.27171505905511817,0.9362667059226226,0.4329342538567215,0.8716719980314962,ISIC_0028176
0.43793061023622054,0.9791854852241809,0.5098951983584279,0.8523614531745467,ISIC_0032663
0.24655511811023628,0.912753672754461,0.49238178099281865,0.8800442913385826,ISIC_0031507
0.18965305118110237,0.8877700458606019,0.5440698128233018,0.9060593011811024,ISIC_0032024
0.47299458661417315,0.9044326150103644,0.3321287533879376,0.8279135361367442,ISIC_0032803
0.2611343503937007,0.9748569605261259,0.370084867651967,0.8783649114173226,ISIC_0025925
0.16252460629921262,0.9846265393226983,0.5007524114571731,0.9196235236220474,ISIC_0028942
0.38465797244094496,0.7769370640223633,0.48114835783085075,0.8753165138329712,ISIC_0024331
0.2969365157480315,0.9456264609115927,0.4334725026883023,0.8678283493515516,ISIC_0033995
0.28912401574803154,0.9328933701287816,0.3816687713000065,0.8781431485374284,ISIC_0027787
0.3779527559055118,0.9757451709750377,0.2728687874640017,0.8314627721167207,ISIC_0034024
0.24224901574803148,0.9760801570389848,0.38789839638823753,0.8852977362204726,ISIC_0026129
0.9786540354330708,0.9436605292328486,0.25997790571269935,0.7896798965654327,ISIC_0026420
0.21026082677165353,0.9338689641379239,0.5147689915787724,0.9110489520611393,ISIC_0033620
0.2899852362204725,0.948167142627624,0.4685487995162335,0.875733122973599,ISIC_0025106
0.23043799212598426,0.8952286385742925,0.5021141303930062,0.8877337598425197,ISIC_0031625
0.2466166338582677,0.8980832973898268,0.6075599576583415,0.8798658956692912,ISIC_0027600
0.25578248031496065,0.9202111931220522,0.43464169324679797,0.8810972962019454,ISIC_0029402
0.19328248031496065,0.9482159034637053,0.4854144278345453,0.9236598323726335,ISIC_0027627
0.4498031496062992,0.9725115952205378,0.37158072417649407,0.8599180086934834,ISIC_0028936
1.281373031496063,0.8395750051462025,0.30893854496525414,0.7678326915628295,ISIC_0028688
0.27755905511811024,0.976605111435856,0.5068353634698208,0.8823153080129689,ISIC_0025549
0.6088828740157479,0.9692776128938428,0.2552519077989478,0.7770826838457974,ISIC_0033428
0.2690698818897638,0.9147634494995597,0.5336753277474494,0.8842888779527559,ISIC_0033373
0.5410925196850395,0.8983414359528572,0.4058959764970404,0.8664031070322333,ISIC_0028120
0.28297244094488194,0.935106207870315,0.5899664295146564,0.8761868920796666,ISIC_0026824
0.27688238188976383,0.9656662966215921,0.5095757697091535,0.8787886741992377,ISIC_0033255
0.2557209645669291,0.9443748017219427,0.46429612430181283,0.8753875492125983,ISIC_0028296
0.38865649606299213,0.8244172917643254,0.38575849215489627,0.8297193434460399,ISIC_0025531
0.2980437992125984,0.9644100836555409,0.44952499551114045,0.865668061023622,ISIC_0027952
0.1845472440944882,0.9092316801210055,0.5462374490814611,0.9126722440944881,ISIC_0032713
1.1831323818897639,0.8811444264767389,0.3067120817976959,0.7806032653014742,ISIC_0026893
0.28137303149606296,0.88326732019831,0.416236400642517,0.8853916217251383,ISIC_0028608
0.4851747047244095,0.9192097755752437,0.3021689297871736,0.82381754063515,ISIC_0026523
0.2939837598425197,0.8859927647529435,0.4275128624422172,0.867107529527559,ISIC_0025182
0.33630659448818895,0.9026350050062697,0.42888342994695794,0.8722265894700326,ISIC_0028205
0.3572834645669291,0.9353069886933524,0.45519283047052483,0.8754620489436956,ISIC_0033292
0.20029527559055121,0.9649255477292507,0.5655469206309713,0.9089972209356183,ISIC_0025316
0.31754429133858275,0.7020688461827167,0.5449621008092737,0.8593253826630102,ISIC_0029564
0.24643208661417326,0.820677343305641,0.538177255224976,0.88527312992126,ISIC_0027533
0.4721948818897638,0.9202600398933382,0.5606207381016702,0.8317839566958928,ISIC_0029664
0.4411909448818897,0.9377949472431156,0.38324080956008666,0.8471563841705132,ISIC_0031930
0.3705093503937008,0.977995687140082,0.4169212044269044,0.8526468230520309,ISIC_0027238
0.874261811023622,0.9458967695344543,0.2585269334099006,0.7945581753458665,ISIC_0028077
0.3893946850393701,0.9185313849693216,0.3991237351717405,0.8475282766310154,ISIC_0024358
0.24637057086614175,0.9361582430787184,0.4304418346891721,0.8810962106299215,ISIC_0032680
0.23794291338582682,0.9519138393803659,0.42713171822583307,0.8828740157480317,ISIC_0025582
0.1964197834645669,0.9824543344766248,0.4017650253250173,0.905997785433071,ISIC_0026349
0.15342027559055121,0.9498398213366895,0.5102239761374104,0.9280794059749886,ISIC_0032300
0.15735728346456693,0.9781387645935661,0.566802171656514,0.9252988941639648,ISIC_0025456
0.2552288385826771,0.896877271923486,0.5842335241754057,0.8791682347151457,ISIC_0027596
0.41012549212598426,0.8872026528022638,0.3590681747927137,0.822619340551181,ISIC_0031900
0.5557332677165354,0.911760034320601,0.2682557923073093,0.7714352447786619,ISIC_0034034
0.6973425196850394,0.9580217125703376,0.3467812325393306,0.8054159797646366,ISIC_0029211
0.27694389763779526,0.9614345949951251,0.33366618634702105,0.878710151156162,ISIC_0029128
0.29152312992125984,0.9783243059234248,0.3789530605477933,0.8642039862204725,ISIC_0028341
0.6703371062992127,0.9454357081670007,0.3163782042854395,0.818050689247207,ISIC_0030048
0.31834399606299213,0.9759588846138221,0.45377711879963395,0.8577325295275591,ISIC_0028313
0.29189222440944884,0.8688884579868993,0.4055347714625023,0.8623954232283465,ISIC_0026831
0.1967888779527559,0.9260031893480768,0.5084440967678977,0.9029343011811024,ISIC_0033173
0.29090797244094485,0.9820451667885837,0.27805322935147264,0.8614111712598426,ISIC_0033917
0.19635826771653545,0.9715161982348313,0.4388162599648704,0.9027066929133858,ISIC_0032900
0.3294783464566929,0.9263960318238421,0.49267267094579337,0.8525711912566359,ISIC_0027919
0.2999507874015748,0.8443453405991367,0.4501672172261209,0.8716839393237612,ISIC_0031317
0.2696235236220473,0.930078648665526,0.45090739294060056,0.8749236481009727,ISIC_0030195
0.4866510826771653,0.9227892189512867,0.29780072876041724,0.8192859684993631,ISIC_0026301
0.24630905511811024,0.9425879385369731,0.42492884491220584,0.8814222440944881,ISIC_0026942
0.28518700787401574,0.9355038109901221,0.39496524356391816,0.8613927165354331,ISIC_0026779
0.2451402559055118,0.9779336862395717,0.35706580802293625,0.8822281003937007,ISIC_0032952
0.49538631889763785,0.9732136262004745,0.27531396226173993,0.822085740148573,ISIC_0033745
2.031126968503937,0.7683619225641042,0.33859386750418036,0.7463311081037749,ISIC_0030506
0.41756889763779526,0.8994459956979632,0.38578336883201814,0.8486249421028254,ISIC_0030353
0.5912893700787402,0.9422714045697377,0.28166756856885794,0.7951047938860584,ISIC_0033380
0.2668553149606299,0.9381168189156915,0.4373993160592022,0.8799900127373784,ISIC_0027477
0.435900590551181,0.8612416010193612,0.7092472341722272,0.8951044050759367,ISIC_0025769
0.42753444881889757,0.9167931991484818,0.32856401225164866,0.8270701640214682,ISIC_0027101
0.359498031496063,0.8862566320630122,0.487340941001085,0.8305595761926817,ISIC_0024364
0.28309547244094485,0.8909042288756265,0.38583456647926023,0.866342201250579,ISIC_0029337
0.23271407480314962,0.8697178211757906,0.4905785969788364,0.8849717027559054,ISIC_0028435
0.3873031496062992,0.9492728966442414,0.33696762732837254,0.8224148911533118,ISIC_0033540
0.3489173228346457,0.9489833968779124,0.3386081000749674,0.8363102130616025,ISIC_0033338
0.31133120078740156,0.9559818050483381,0.40295666889437975,0.8635924473135711,ISIC_0029915
0.27934301181102367,0.877421275437838,0.41274075147614653,0.8726215116952293,ISIC_0033584
0.2789124015748031,0.8543966691118432,0.4352287798655775,0.8677042322834646,ISIC_0027156
0.28893946850393704,0.8582398716348265,0.4780195445498841,0.8805301544073111,ISIC_0029612
2.6871309055118116,0.8037210017249073,0.278111217121264,0.7234475543679748,ISIC_0030643
0.16443159448818895,0.7903978617713593,0.6729125699719593,0.9199249507874017,ISIC_0028646
0.3306471456692913,0.9783539707280224,0.2729198279102467,0.8458968996062992,ISIC_0025636
0.27737450787401574,0.8539230914244851,0.5063153410914109,0.8715735728346456,ISIC_0032652
0.21210629921259844,0.9663219288630986,0.6122833849676741,0.8992531264474295,ISIC_0025354
1.843380905511811,0.7758596640571354,0.26694454963497627,0.6984656667948992,ISIC_0029282
0.3206200787401574,0.938781391549604,0.4192813904404149,0.862181279664779,ISIC_0029358
0.40551181102362205,0.9389905552555293,0.483598675155156,0.8589473402928706,ISIC_0032093
0.5070743110236221,0.971760669359441,0.3429699990588085,0.7813618139184808,ISIC_0026841
0.32732529527559057,0.9690159340937342,0.38145838471968563,0.8628857677610717,ISIC_0025499
0.31286909448818895,0.9389345261430934,0.44790956946991284,0.8641261868920795,ISIC_0032708
0.484621062992126,0.9282169986042575,0.33380683907463016,0.8212709209213668,ISIC_0033859
0.18946850393700787,0.9281230258085391,0.5987557131999345,0.9057824803149608,ISIC_0033448
0.32461860236220474,0.9809621785992494,0.2927022559175804,0.8520853838582677,ISIC_0034061
0.41793799212598426,0.9311984281690139,0.37324862992042973,0.8593224396569406,ISIC_0034040
0.2945989173228346,0.9671006584654961,0.3860520445859637,0.8703432578740158,ISIC_0033906
0.7163508858267716,0.8985469607333192,0.23629860374342357,0.753847194280048,ISIC_0027681
0.2942913385826772,0.948050962474328,0.3896289939176639,0.8598584414080593,ISIC_0027499
0.17488927165354332,0.9652416375674634,0.5905489014909455,0.9160986712598423,ISIC_0025798
0.18411663385826776,0.9460428301708119,0.49673574013892474,0.9173166830708663,ISIC_0026541
0.30111958661417326,0.9021522468840053,0.46489174246489195,0.8689674762621584,ISIC_0027385
0.1779650590551181,0.9161644877655504,0.48241406388400815,0.9140440452755906,ISIC_0026573
0.3929010826771654,0.947016831624175,0.3130745895068358,0.8293559476467507,ISIC_0024692
0.6711983267716537,0.773158573279445,0.36352451929514407,0.7976364861120236,ISIC_0024382
0.35063976377952755,0.9444733238388009,0.5347720328682452,0.8617313927388037,ISIC_0032496
0.36786417322834647,0.9334556326638286,0.4114311999757331,0.8357037401574804,ISIC_0031392
0.26974655511811024,0.9736858436534291,0.45748352134857173,0.8840400466217723,ISIC_0027412
0.17156742125984253,0.9522675323949772,0.4085946302574448,0.9168737696850395,ISIC_0033817
0.22225639763779526,0.97299554557247,0.501175026633487,0.895146407480315,ISIC_0028612
0.37093996062992124,0.9619475047717232,0.2820180025428322,0.8353661957174868,ISIC_0032810
0.33224655511811024,0.9081920311994772,0.41235016318890405,0.849858346768447,ISIC_0031304
0.593011811023622,0.969343741859723,0.36803037479150874,0.8080332811255693,ISIC_0024864
0.27805118110236215,0.9562067092492095,0.3979473685892236,0.8648129921259842,ISIC_0025465
0.21186023622047243,0.9300622933767215,0.4549888639969946,0.8989419291338582,ISIC_0033920
0.397699311023622,0.979823617191749,0.291966205709031,0.8352850712135247,ISIC_0032977
0.23578986220472437,0.9692473676369823,0.3503423195987677,0.8908156988188978,ISIC_0033916
0.20841535433070865,0.9627015159232664,0.585810628198143,0.8996309055118111,ISIC_0031664
0.4453125,0.8790577217736403,0.3659468392037848,0.8248744355025475,ISIC_0028522
0.1732898622047244,0.9316927531859542,0.5077778119069318,0.9210383134553034,ISIC_0027382
0.47582431102362205,0.9619031893092453,0.4158652795398153,0.8465736712357689,ISIC_0030466
0.3925319881889764,0.9605509478957369,0.35073876857215003,0.8336132902964336,ISIC_0033015
0.30794783464566927,0.8801559747852081,0.6038135913873658,0.8552447603056972,ISIC_0029526
0.1624015748031496,0.9118288400499507,0.5734702497433908,0.9212352362204724,ISIC_0033411
0.23775836614173226,0.9070343846957498,0.4956506217331208,0.8887892977072719,ISIC_0030410
0.16375492125984253,0.8356361705688163,0.5969579900873341,0.9222477130616027,ISIC_0028558
0.6600639763779529,0.8835770816397348,0.2761523430473226,0.7745821078832601,ISIC_0028707
0.23357529527559057,0.9835325435625374,0.5458323780842348,0.8962522435155166,ISIC_0026376
0.26353346456692917,0.9676348803469904,0.4581135867969775,0.8784202755905511,ISIC_0029154
0.8423351377952756,0.805360258037018,0.3883952072838046,0.7499091536456203,ISIC_0026583
0.3489173228346457,0.9636618542002785,0.5321649924755867,0.8858888696834506,ISIC_0029348
0.2667937992125985,0.9223893228934712,0.5405986349551304,0.9006944042380733,ISIC_0028787
1.8786909448818898,0.6778512168343582,0.29869941750345413,0.7011087701604355,ISIC_0024473
0.4486958661417323,0.7750031399981878,0.42773993284636863,0.8340068398710999,ISIC_0031836
0.18934547244094488,0.9638225887015835,0.5222980322519678,0.9092396653543307,ISIC_0031477
0.2205954724409449,0.9715623267334346,0.3870272490553286,0.8956815944881888,ISIC_0033732
0.3200049212598425,0.988256004573491,0.3304167275333168,0.8736258216945167,ISIC_0033459
0.2228715551181103,0.958315561694789,0.5073988402464433,0.890335875984252,ISIC_0030562
0.32098917322834636,0.9762325970381417,0.4003085464629828,0.8863437780645246,ISIC_0033993
0.30308809055118113,0.9226300788565552,0.5273438441842079,0.900396274413108,ISIC_0032811
0.5006766732283464,0.8786718656842307,0.4556535965966628,0.81639828913849,ISIC_0031448
1.0279281496062993,0.8130724462687581,0.3308154385390072,0.7454215206205423,ISIC_0027868
1.0025836614173227,0.8737253393777233,0.2894402431724293,0.7422408129461453,ISIC_0030767
0.16277066929133857,0.9634889526564752,0.5997101875291913,0.9215674212598427,ISIC_0033285
0.32381889763779526,0.9622040856525521,0.34986425023040585,0.8548300717924966,ISIC_0027024
0.4147391732283464,0.978736287279375,0.35012272854308607,0.8363231842555314,ISIC_0033842
0.26082677165354334,0.9799435881641326,0.3366441456445444,0.8765255905511813,ISIC_0031846
0.36737204724409456,0.9406325140228983,0.3524390104925133,0.8470877721167206,ISIC_0032809
0.47797736220472437,0.9609635650749411,0.6569296614502504,0.8960373310991363,ISIC_0032039
0.5968257874015748,0.9786900207243183,0.27311329487594277,0.7720991845405635,ISIC_0030124
0.2701771653543307,0.9429780233021431,0.43037928591210134,0.8689714566929134,ISIC_0027403
0.24538631889763782,0.7840932802949134,0.5977729629233324,0.8824741633858268,ISIC_0028695
0.24673966535433067,0.7714643147888005,0.5384504277859956,0.9007438951882994,ISIC_0024522
0.4521407480314961,0.9404338089372085,0.30347567162333156,0.8130209075604804,ISIC_0027590
0.6049458661417324,0.9360032597949783,0.3526057832528509,0.7924297774076319,ISIC_0024328
0.2059547244094488,0.9551542781963338,0.5185445177284099,0.9016732283464567,ISIC_0031877
0.25196850393700787,0.9000794831242696,0.5064270646632765,0.8809547244094488,ISIC_0026310
0.4323941929133858,0.8705725463985853,0.36165727186811764,0.8315002354103934,ISIC_0031005
0.4356545275590551,0.9750316301066833,0.2961676663236429,0.8148564706773079,ISIC_0024462
0.2904773622047244,0.8946603301800206,0.48417459486024716,0.8680226667438629,ISIC_0024780
0.2465551181102362,0.8692759248288126,0.4570743377652791,0.8801461680977661,ISIC_0031139
0.32123523622047245,0.9768321751179225,0.3340513166274386,0.8561870368226031,ISIC_0025327
0.15526574803149606,0.8521577147282031,0.6428026770251961,0.928743609042648,ISIC_0026464
0.20866141732283466,0.9678595745115359,0.3253792672465195,0.8958169291338582,ISIC_0029088
0.20515501968503935,0.8652369953985554,0.5906872257713862,0.90044906496063,ISIC_0026234
0.4718257874015749,0.8706381981431486,0.4096962465949641,0.8418508056614532,ISIC_0026155
